42.024331,-73.322684,hydroelectric
39.733697,-105.154154,natural gas
38.335586,-75.104509,coal
38.759257,-76.061405,solar
40.052622,-76.254776,biomass
35.6055,-77.4,solar
39.980733,-74.887217,natural gas
47.127042,-104.694456,wind
37.895277,-122.061828,natural gas
38.409389,-121.391028,natural gas
41.246232,-73.010529,natural gas
43.698101,-71.640119,biomass
32.769144,-117.166271,natural gas
39.937134,-74.970511,biomass
36.042377,-86.777844,natural gas
45.77225,-84.7265,natural gas
37.795975,-121.19771,biomass
32.378566,-82.062539,solar
40.059575,-106.387881,hydroelectric
46.952944,-122.935111,coal
41.775093,-70.744321,biomass
30.43387,-83.4535,solar
38.414266,-96.216714,natural gas
45.004609,-93.229542,natural gas
39.166222,-86.579116,natural gas
42.243896,-88.978877,natural gas
25.7485018,-80.3084064,biomass
38.869969,-121.303187,biomass
38.533691,-121.4961,natural gas
39.529389,-119.815667,geothermal
41.067299,-73.504926,natural gas
47.48295,-111.337681,hydroelectric
46.390475,-105.823359,wind
34.071582,-84.275404,hydroelectric
42.107745,-87.802496,natural gas
42.398547,-71.00021,biomass
35.056876,-118.174706,wind
47.297976,-122.248274,biomass
33.939957,-117.282508,natural gas
33.805168,-117.882173,natural gas
40.527562,-74.231359,natural gas
25.689099,-80.393365,solar
46.618173,-112.007628,hydroelectric
40.475169,-86.101306,wind
25.693198,-80.304898,biomass
39.008466,-77.504972,natural gas
39.868255,-84.886326,coal
33.601666,-114.522376,solar
26.081436,-97.16109,wind
39.373985,-76.443133,biomass
41.04175,-74.073701,natural gas
39.544083,-105.289972,natural gas
46.843601,-96.882492,coal
40.219356,-75.247211,natural gas
40.752202,-87.996464,wind
30.211432,-85.849367,natural gas
47.942522,-124.384748,hydroelectric
36.851569,-119.950611,solar
35.266688,-119.253836,solar
28.355525,-80.741754,natural gas
28.34551,-81.604567,solar
33.91578,-112.14417,natural gas
34.08407,-117.299314,natural gas
37.258506,-121.871476,natural gas
34.18445,-118.890747,biomass
41.297348,-72.917804,natural gas
39.085997,-77.149696,natural gas
29.665289,-98.633387,natural gas
39.665885,-75.667296,natural gas
46.605395,-120.482764,hydroelectric
43.617562,-72.957208,hydroelectric
44.93894,-122.987919,biomass
39.167793,-120.14453,hydroelectric
29.624756,-82.376597,natural gas
40.11273,-87.248021,coal
33.8643904,-118.0915723,natural gas
32.6900433,-113.9535836,solar
40.714062,-74.015837,natural gas
34.190371,-79.832575,biomass
42.292009,-84.964122,biomass
42.914231,-85.533057,natural gas
37.655243,-122.401321,natural gas
30.671556,-88.118644,natural gas
34.756276,-77.948019,solar
42.379485,-83.32954,natural gas
45.850405,-95.388969,wind
40.456432,-79.934125,natural gas
29.185553,-98.845401,biomass
33.918036,-118.353197,natural gas
39.011489,-84.640279,biomass
34.825895,-82.306973,biomass
46.551944,-87.470222,hydroelectric
34.606207,-118.151386,solar
42.561164,-72.040773,biomass
38.767949,-121.263356,biomass
18.405993,-66.106131,petroleum
44.042314,-71.668127,wind
40.182152,-122.227452,hydroelectric
41.52727858284335,-73.893152475357,natural gas
43.665802,-73.784266,hydroelectric
38.299,-85.556056,natural gas
35.136408,-120.628662,nuclear
28.9498974,-81.2508045,petroleum
44.9698145,-93.4478659,biomass
39.274972,-76.563528,natural gas
45.2606761,-111.3062058,hydroelectric
25.79169,-80.134014,biomass
33.864955,-118.394819,natural gas
44.294797,-74.010526,hydroelectric
32.27012485,-81.08084499,natural gas
26.43604,-81.773048,biomass
42.970012,-76.846134,biomass
25.780227,-80.141787,biomass
42.191936,-87.826741,natural gas
43.572694,-119.074556,solar
33.922543,-116.949167,wind
41.99870660096533,-87.888457775115,natural gas
30.716016,-85.184269,solar
42.180663,-73.364632,hydroelectric
33.661314,-114.242174,natural gas
37.394816,-121.945157,natural gas
47.0427557461906,-122.836407423019,wind
35.505,-78.325583,natural gas
38.895195,-77.273938,biomass
39.35835,-82.977277,biomass
36.978635,-122.013968,natural gas
37.781296,-122.421394,natural gas
36.449444,-103.182028,wind
47.767606,-122.191712,hydroelectric
39.250986,-76.668509,biomass
31.245874,-81.501667,biomass
42.56159,-113.790261,wind
37.694343,-121.064215,natural gas
37.271854,-78.401442,solar
40.717706,-74.329462,natural gas
39.833413,-75.097737,biomass
38.321869,-122.307381,natural gas
37.944776,-122.522706,natural gas
38.481242,-107.876472,hydroelectric
37.903836,-76.865734,solar
28.0979989,-81.9746033,natural gas
47.888156,-97.081142,coal
36.44881,-119.486404,natural gas
37.423372,-122.198189,natural gas
33.834811,-118.349039,other
39.844127,-77.19905,natural gas
32.649168,-116.9676,natural gas
24.673431,-81.356383,nuclear
28.522692,-82.229948,solar
40.121588,-75.775761,natural gas
42.623417,-70.6545,natural gas
33.9105668,-117.2733601,natural gas
34.316069,-83.797249,biomass
37.1906,-77.3663,solar
47.662639,-122.374975,biomass
34.037043,-118.685809,biomass
38.712542,-75.10381,coal
37.266487,-76.676613,nuclear
36.289315,-97.325935,wind
34.036024,-118.684095,biomass
36.32925,-121.245444,natural gas
28.917179,-81.923031,natural gas
34.288493,-77.869352,natural gas
28.551646,-81.584416,solar
37.533306,-122.327472,biomass
36.621976,-121.844208,biomass
40.176935,-74.631786,natural gas
30.632093,-97.694003,solar
28.258509,-81.590088,natural gas
41.143778,-80.157055,natural gas
